Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Jordan,JOR,52.68526829,53.4715122,54.25131707,55.02519512,55.79265854,56.55217073,57.30326829,58.04397561,58.77278049,59.48768293,60.19021951,60.88134146,61.56107317,62.22839024,62.88080488,63.51280488,64.11790244,64.69358537,65.23787805,65.74926829,66.23129268,66.68795122,67.1247561,67.54570732,67.95026829,68.33839024,68.70656098,69.04970732,69.36680488,69.65736585,69.92085366,70.15731707,70.37226829,70.5687561,70.7512439,70.92573171,71.09568293,71.26356098,71.43287805,71.60509756,71.7797561,71.95636585,72.1324878,72.30460976,72.4737561,72.63890244,72.80156098,72.96219512,73.12229268,73.28085366,73.43839024,73.59390244,73.74690244,73.89692683,74.04495122,74.19102439
Japan,JPN,67.66609756,68.31,68.59487805,69.65804878,70.13243902,70.20195122,70.98658537,71.27658537,71.61121951,71.83878049,71.9502439,72.88292683,73.50658537,73.75756098,74.39390244,75.05731707,75.45682927,75.89829268,76.03829268,76.33756098,76.09170732,76.41439024,76.92292683,76.96146341,77.36536585,77.6504878,78.06463415,78.48365854,78.39926829,78.81804878,78.83682927,79.10073171,79.15390244,79.29365854,79.68707317,79.53634146,80.2002439,80.42414634,80.50146341,80.57073171,81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.84365854
Kazakhstan,KAZ,58.36758537,58.78158537,59.19907317,59.61856098,60.03604878,60.44902439,60.852,61.2394878,61.60897561,61.95646341,62.27646341,62.56495122,62.82495122,63.06043902,63.27992683,63.49236585,63.7097561,63.94058537,64.19190244,64.46673171,66.62439024,66.70609756,66.78780488,67.66219512,68.53658537,68.53658537,68.91341463,69.2902439,68.84878049,68.2902439,68.33658537,67.98292683,67.73170732,66.72682927,65.67317073,64.9195122,64.1097561,64.46341463,64.56097561,65.5195122,65.51707317,65.76829268,65.96829268,65.86585366,65.88780488,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829,68.29536585,68.98,69.61,70.45,71.62,72
Kenya,KEN,46.36241463,47.013,47.6522439,48.26926829,48.86060976,49.42826829,49.98168293,50.53273171,51.09180488,51.65987805,52.23646341,52.81509756,53.38982927,53.95317073,54.50412195,55.04765854,55.5957561,56.15087805,56.70743902,57.24939024,57.75814634,58.21263415,58.58985366,58.8707561,59.04039024,59.08473171,58.9967561,58.78753659,58.47121951,58.05792683,57.54682927,56.93060976,56.22587805,55.46368293,54.68407317,53.92356098,53.21509756,52.59504878,52.1077561,51.80104878,51.74092683,51.98785366,52.5427561,53.3845122,54.47895122,55.78021951,57.22797561,58.73907317,60.22856098,61.63163415,62.88814634,63.96058537,64.85992683,65.60307317,66.19414634,66.64565854
Kyrgyz Republic,KGZ,56.12807317,56.56412195,57.00265854,57.44319512,57.8822439,58.31526829,58.73829268,59.14631707,59.53585366,59.90387805,60.24490244,60.55441463,60.83541463,61.09290244,61.33290244,61.56485366,61.7972439,62.04007317,62.30090244,62.5857561,62.90378049,63.26363415,63.65887805,64.0775122,64.50492683,64.91895122,65.29378049,65.61119512,65.85858537,67.90731707,68.29756098,68.55121951,68.10243902,67.19268293,66.03902439,65.7902439,66.54390244,66.89268293,67.05121951,68.65609756,68.55853659,68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951
Cambodia,KHM,41.23202439,41.35768293,41.51743902,41.70278049,41.88560976,42.0757561,42.28946341,42.47612195,42.53968293,42.36168293,41.57119512,39.73329268,36.7572439,32.81287805,28.2584878,23.88453659,20.6565122,19.2655122,20.06492683,23.02909756,27.73897561,33.44992683,39.17431707,44.1192439,47.9234878,50.43812195,51.79046341,52.47,52.89519512,53.20868293,53.51007317,53.83634146,54.15078049,54.4417561,54.75021951,55.12165854,55.58602439,56.14385366,56.79160976,57.52880488,58.35087805,59.24726829,60.1874878,61.13758537,62.07360976,62.96921951,63.80209756,64.56634146,65.2584878,65.87597561,66.41968293,66.89739024,67.32739024,67.72802439,68.1062439,68.47204878
Kiribati,KIR,49.21597561,49.74368293,50.27429268,50.79778049,51.30768293,51.8085122,52.30780488,52.81465854,53.33056098,53.84756098,54.35112195,54.82370732,55.25080488,55.62234146,55.93480488,56.18673171,56.37914634,56.52807317,56.653,56.76941463,56.89521951,57.04636585,57.23378049,57.46292683,57.74129268,58.07485366,58.46609756,58.90260976,59.3704878,59.85834146,60.35082927,60.83458537,61.29973171,61.73729268,62.13978049,62.50565854,62.83731707,63.14460976,63.43290244,63.70260976,63.95068293,64.17312195,64.36646341,64.53073171,64.66990244,64.78697561,64.88841463,64.98070732,65.07239024,65.169,65.27756098,65.40265854,65.54385366,65.70017073,65.87060976,66.05219512
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,,,63.95121951,,,,,65.95121951,,,,,67.95121951,,,,,70.03634146,,,,,71.33658537,,,,,,,,,,,,,
"Korea, Rep.",KOR,53.00180488,53.73673171,54.48509756,55.24736585,56.02358537,56.82321951,57.65819512,58.52653659,59.4182439,60.31636585,62.03585366,62.44365854,62.84146341,63.2295122,63.59756098,63.95585366,64.30414634,64.64756098,64.97609756,65.29463415,65.80926829,66.30926829,66.78414634,67.23926829,67.90341463,68.53292683,69.18365854,69.80926829,70.33926829,70.8595122,71.2997561,71.7302439,72.2004878,72.68195122,73.04317073,73.39439024,73.83121951,74.24780488,74.6802439,75.37341463,75.83536585,76.34195122,76.83902439,77.2502439,77.84658537,78.43268293,78.96926829,79.3495122,79.83268293,80.29731707,80.55121951,80.96707317,81.21341463,81.70512195,82.15585366,82.15585366
Kuwait,KWT,60.51929268,61.2604878,61.96168293,62.62285366,63.24602439,63.83268293,64.38431707,64.90346341,65.39412195,65.85831707,66.29758537,66.71295122,67.10390244,67.474,67.82521951,68.16509756,68.49709756,68.82473171,69.14997561,69.47329268,69.79565854,70.11507317,70.4274878,70.72890244,71.01529268,71.28412195,71.53187805,71.75704878,71.96117073,72.14319512,72.30514634,72.44853659,72.57685366,72.69363415,72.80187805,72.90258537,72.9972439,73.08639024,73.169,73.24809756,73.32370732,73.39585366,73.46404878,73.5297561,73.59597561,73.66514634,73.74121951,73.82514634,73.91887805,74.02143902,74.13285366,74.25165854,74.37441463,74.49868293,74.6234878,74.74682927
Latin America & Caribbean (excluding high income),LAC,55.68265394,56.17794631,56.65454559,57.1121979,57.55339632,57.98308062,58.40715811,58.83064158,59.25661417,59.68677589,60.11853343,60.54763645,60.96797537,61.37571218,61.76981022,62.15138802,62.5243772,62.8935075,63.26233255,63.63251243,64.00345435,64.37296975,64.73984635,65.09799212,65.45187959,65.80028888,66.14329858,66.48430445,66.82249825,67.16366566,67.5110631,67.86955626,68.24133968,68.62288574,69.01454104,69.41092789,69.80700683,70.19711976,70.57315467,70.93407954,71.27607582,71.59847956,71.90451456,72.1952236,72.47454842,72.74393402,73.00611736,73.26252817,73.51496587,73.76332564,74.00789206,74.24702414,74.47922841,74.70349166,74.92018456,75.13039619
Lao PDR,LAO,43.20446341,43.50704878,43.80865854,44.10929268,44.40943902,44.70960976,45.0117561,45.31687805,45.62543902,45.9354878,46.245,46.54956098,46.84665854,47.13582927,47.41704878,47.6892439,47.95139024,48.20839024,48.4677561,48.73546341,49.02358537,49.34465854,49.70429268,50.104,50.5442439,51.0184878,51.51758537,52.02843902,52.54053659,53.04887805,53.55207317,54.05270732,54.55643902,55.06782927,55.58746341,56.11729268,56.65682927,57.20343902,57.75756098,58.31617073,58.8797561,59.44982927,60.02541463,60.60202439,61.17712195,61.74421951,62.29773171,62.83365854,63.3484878,63.83868293,64.30329268,64.74031707,65.15378049,65.54719512,65.92263415,66.28404878
Lebanon,LBN,63.28012195,63.58597561,63.88041463,64.16441463,64.44143902,64.715,64.98804878,65.26253659,65.53697561,65.81036585,66.07870732,66.33702439,66.57985366,66.80521951,67.01214634,67.19965854,67.36773171,67.52139024,67.66709756,67.81036585,67.95665854,68.11343902,68.28270732,68.46843902,68.67368293,68.89797561,69.13790244,69.3905122,69.65329268,69.92919512,70.22114634,70.53604878,70.87678049,71.24621951,71.64387805,72.06819512,72.51717073,72.98387805,73.46141463,73.94482927,74.43170732,74.92112195,75.41209756,75.89921951,76.375,76.82897561,77.25014634,77.6334878,77.97646341,78.27756098,78.53826829,78.76456098,78.96541463,79.15031707,79.32626829,79.4982439
Liberia,LBR,34.78317073,35.04626829,35.35412195,35.71521951,36.13,36.59336585,37.09619512,37.62387805,38.16829268,38.72490244,39.30214634,39.91353659,40.56614634,41.26009756,41.98439024,42.72565854,43.46792683,44.19026829,44.86865854,45.48660976,46.02207317,46.45892683,46.80007317,47.05302439,47.22678049,47.31982927,47.33117073,47.28290244,47.2117561,47.15943902,47.20243902,47.42273171,47.8514878,48.48365854,49.28695122,50.16282927,50.9795122,51.63331707,52.0707561,52.30117073,52.40760976,52.52743902,52.7967561,53.30509756,54.06414634,55.03107317,56.11334146,57.18326829,58.14170732,58.95163415,59.6055122,60.12880488,60.58953659,61.04117073,61.5012439,61.98021951
Libya,LBY,42.64119512,44.24668293,45.87119512,47.45621951,48.95770732,50.34953659,51.62953659,52.83114634,53.97736585,55.07229268,56.11858537,57.11797561,58.07319512,58.98541463,59.85765854,60.69141463,61.48860976,62.24802439,62.9685122,63.64946341,64.28687805,64.87421951,65.41056098,65.89841463,66.34278049,66.75414634,67.1445122,67.52439024,67.89873171,68.26956098,68.62990244,68.96873171,69.27507317,69.54090244,69.76568293,69.95090244,70.10102439,70.2275122,70.34180488,70.45185366,70.57253659,70.71678049,70.88553659,71.07485366,71.27680488,71.471,71.63107317,71.73865854,71.78695122,71.7805122,71.73697561,71.68334146,71.65007317,71.65909756,71.71939024,71.83039024
St. Lucia,LCA,57.3037561,58.06190244,58.76334146,59.39007317,59.93939024,60.425,60.87253659,61.31814634,61.79012195,62.30039024,62.8525122,63.44317073,64.05370732,64.66787805,65.2787561,65.88482927,66.48795122,67.088,67.67941463,68.25031707,68.78195122,69.25509756,69.6574878,69.98621951,70.2422439,70.4355122,70.58426829,70.70873171,70.82560976,70.94073171,71.04943902,71.13817073,71.1945122,71.2145122,71.20514634,71.18095122,71.1574878,71.15529268,71.19136585,71.27617073,71.42353659,71.64280488,71.92436585,72.2537561,72.61809756,72.99563415,73.36214634,73.69995122,73.99673171,74.24614634,74.45065854,74.6217561,74.77865854,74.93773171,75.10436585,75.2835122
Latin America & Caribbean,LCN,56.05969825,56.54176372,57.006433,57.45350859,57.88520687,58.30637398,58.72275811,59.13916781,59.558726,59.98347318,60.41120428,60.83797541,61.25763996,61.66642235,62.06273593,62.44736348,62.82386818,63.19641079,63.56841625,63.9409689,64.31337813,64.68334441,65.04972168,65.40687866,65.75871108,66.10407605,66.44317477,66.7792102,67.11207527,67.44698667,67.78756795,68.13867471,68.50237706,68.87600049,69.2596147,69.64825514,70.03722057,70.42069174,70.79088567,71.14654618,71.49048847,71.80863119,72.11244215,72.39844483,72.67156077,72.93461145,73.19071497,73.44009847,73.68192639,73.92526865,74.16438652,74.39995913,74.62757504,74.848883,75.06371707,75.27120874
Least developed countries: UN classification,LDC,40.22700492,40.70099648,41.18436833,41.67568179,42.16859889,42.64337242,43.07501817,43.44724094,43.75394015,44.00019652,44.20728865,44.40683357,44.6315219,44.90589839,45.24315278,45.65078152,46.12495137,46.64047361,47.16673026,47.67941113,48.16271926,48.61508955,49.04697079,49.46514286,49.86956821,50.25163677,50.60063859,50.91329391,51.19230592,51.44751172,51.69973692,51.97191451,52.2794369,52.62515647,53.00198475,53.40387755,53.82746305,54.26999759,54.72969449,55.20694594,55.70534573,56.23174458,56.7910298,57.38256549,58.00044906,58.63727333,59.28447956,59.93060337,60.56390493,61.17491514,61.75359909,62.29236486,62.79193465,63.25377625,63.67757136,64.0646819
Low income,LIC,39.06348207,39.4731907,39.87932816,40.29010289,40.71218808,41.14894841,41.59932201,42.05688797,42.51528748,42.97076968,43.4209343,43.86574076,44.30511136,44.73690763,45.15755179,45.56286716,45.94830345,46.31355884,46.66170081,46.99697073,47.3256888,47.65430841,47.98466251,48.31462262,48.63907925,48.94428564,49.2132986,49.43366848,49.60161154,49.72629533,49.82757664,49.92996647,50.05436393,50.20691803,50.3814688,50.5796627,50.81358057,51.09605287,51.436865,51.84206289,52.31635846,52.86199624,53.47259386,54.13790408,54.84602026,55.58465239,56.34193117,57.10391636,57.85569003,58.58318768,59.27368388,59.91839028,60.51870252,61.07649225,61.59026379,62.06047438
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42195122,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.07317073
Sri Lanka,LKA,59.73226829,60.11192683,60.49670732,60.90563415,61.34863415,61.82602439,62.33012195,62.83968293,63.33653659,63.81509756,64.26731707,64.69031707,65.08721951,65.46456098,65.82778049,66.19121951,66.57421951,66.98263415,67.41434146,67.85780488,68.28141463,68.64756098,68.92941463,69.11473171,69.20980488,69.24163415,69.2547561,69.29046341,69.37441463,69.50809756,69.6552439,69.75795122,69.77514634,69.69592683,69.54565854,69.39726829,69.35087805,69.48131707,69.82585366,70.37609756,71.07968293,71.84919512,72.57958537,73.18931707,73.64482927,73.93560976,74.08507317,74.15512195,74.20117073,74.24765854,74.31302439,74.4072439,74.52431707,74.65929268,74.81465854,74.98895122
Lower middle income,LMC,45.55401105,46.14802441,46.73813322,47.32245678,47.90341105,48.47000717,49.01262546,49.52474255,50.00559566,50.45961302,50.89923659,51.34071182,51.79943084,52.28422076,52.79542635,53.32890771,53.8766653,54.42141923,54.94829464,55.44653284,55.90895975,56.34123181,56.73457123,57.10633159,57.46188642,57.80549839,58.14283495,58.49361255,58.82742868,59.17172353,59.51327503,59.82944232,60.18390187,60.51412528,60.83836607,61.15763163,61.48362547,61.81748623,62.15027062,62.46910141,62.77386848,63.09838756,63.41932207,63.75037636,64.09121385,64.43795562,64.79907534,65.16581905,65.52903001,65.90151693,66.26247496,66.59661259,66.90478931,67.19332042,67.45876614,67.7051777
Low & middle income,LMY,47.31899453,47.83632895,48.43310979,49.13547151,49.95165771,50.84892865,51.78132922,52.70097764,53.56946744,54.35728603,55.08081688,55.72801346,56.31253617,56.88254889,57.43430724,57.93830539,58.43741925,58.90846489,59.35207705,59.74955178,60.13045889,60.49265619,60.84344395,61.15466478,61.4401794,61.75634205,62.0972599,62.37557054,62.63512065,62.87636898,63.10605218,63.32667319,63.49355771,63.65308903,63.86816184,64.11405956,64.40477325,64.71889154,65.01158687,65.28152437,65.57977546,65.89344233,66.2010013,66.5204032,66.85716377,67.1800052,67.53803377,67.88503967,68.21289415,68.55521334,68.86513362,69.17862416,69.45985393,69.72966133,69.97035579,70.19326103
Lesotho,LSO,46.50095122,46.98497561,47.3924878,47.7164878,47.9614878,48.1404878,48.273,48.39007317,48.52117073,48.68480488,48.89846341,49.17012195,49.49426829,49.86539024,50.28395122,50.75297561,51.27341463,51.83831707,52.43365854,53.04746341,53.65973171,54.2495122,54.80629268,55.32256098,55.79685366,56.26556098,56.77963415,57.35604878,57.97382927,58.58204878,59.07634146,59.33082927,59.25617073,58.80295122,57.9692439,56.75968293,55.20987805,53.4467561,51.61558537,49.84112195,48.2785122,47.07041463,46.2695122,45.89558537,45.94846341,46.38702439,47.12468293,48.02319512,48.95743902,49.85380488,50.66121951,51.36119512,51.98656098,52.56502439,53.09321951,53.57009756
Late-demographic dividend,LTE,50.29184498,50.78783313,51.42222342,52.28598616,53.38431284,54.67967909,56.048453,57.3988922,58.67990673,59.78054847,60.76046824,61.58037572,62.30301226,62.96797747,63.61202764,64.13977776,64.68566146,65.19157035,65.66225657,66.07159032,66.45485252,66.8484325,67.21434544,67.49364306,67.72043366,68.0116638,68.37093885,68.57645257,68.76832357,68.90882454,69.04728437,69.17324579,69.19984409,69.2096985,69.34005201,69.5617447,69.89243938,70.24841855,70.59142591,70.87602162,71.22726012,71.60625645,71.96239187,72.31412049,72.68178011,72.99092752,73.35165221,73.6659887,73.93370223,74.22007263,74.44445196,74.71367232,74.92439958,75.14546135,75.33914932,75.52288235
Lithuania,LTU,69.84731707,70.10268293,69.09536585,70.20439024,71.50902439,71.32512195,71.5202439,71.60390244,71.31365854,70.92853659,70.80439024,71.73536585,71.02463415,71.33219512,71.24414634,70.86731707,70.95804878,70.8095122,70.60463415,70.48219512,70.48219512,70.46073171,70.83682927,70.77780488,70.32,70.50121951,72.08073171,71.93463415,71.76219512,71.42536585,71.16073171,70.36414634,70.23439024,68.9104878,68.5302439,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,75.1195122
Luxembourg,LUX,68.44639024,68.73773171,68.99812195,69.22307317,69.41104878,69.56102439,69.67446341,69.76134146,69.83514634,69.90485366,69.98346341,70.08143902,70.20531707,70.35817073,70.54256098,70.75760976,70.9985122,71.25629268,71.52246341,71.79446341,72.07260976,72.35768293,72.65346341,72.95887805,73.27192683,73.5857561,73.89460976,74.1937561,74.48034146,74.75241463,75.01041463,75.46341463,75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.22926829
Latvia,LVA,69.78682927,70.03243902,69.4304878,69.82902439,71.02804878,70.72658537,70.70731707,70.39390244,70.04292683,69.79682927,69.83536585,70.16463415,69.87878049,69.81341463,69.74097561,68.92536585,69.04780488,69.10463415,68.98780488,68.49560976,68.80853659,68.78634146,69.32829268,69.11902439,69.16292683,69.29146341,70.62243902,70.69292683,70.61536585,70.15536585,69.27317073,69.03243902,68.39609756,66.72268293,65.66439024,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.12439024
"Macao SAR, China",MAC,64.65892683,65.13358537,65.5942439,66.04141463,66.47963415,66.91539024,67.35921951,67.81712195,68.29258537,68.78712195,69.29721951,69.81987805,70.34556098,70.86378049,71.3685122,71.8527561,72.30997561,72.74021951,73.14446341,73.52470732,73.8844878,74.23034146,74.56978049,74.9067561,75.2442439,75.58112195,75.9142439,76.23902439,76.55397561,76.85963415,77.16217073,77.4697561,77.78558537,78.11226829,78.44829268,78.78709756,79.121,79.44082927,79.74192683,80.02026829,80.27634146,80.51268293,80.73546341,80.9517561,81.16614634,81.38265854,81.60780488,81.84158537,82.08246341,82.32846341,82.57356098,82.81126829,83.03458537,83.24046341,83.42692683,83.59490244
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,73.2195122,72.76829268,72.9195122,72.66829268,73.5195122,73.67073171,74.27073171,74.32195122,74.52195122,75.92439024,75.42439024,75.57317073,75.82195122,75.97073171,76.17073171,76.37073171,76.57073171,76.77073171,76.97073171,77.17073171,77.37073171,77.57073171,77.72195122,77.87073171,78.07073171,78.22195122,78.37073171,78.57073171,78.72195122,78.87073171,79.02195122,79.17073171,79.32195122,79.47073171
Morocco,MAR,48.44663415,48.86412195,49.28758537,49.7147561,50.142,50.56487805,50.97804878,51.38139024,51.77521951,52.16014634,52.53729268,52.90368293,53.26673171,53.63631707,54.02436585,54.44870732,54.93068293,55.47817073,56.09419512,56.77534146,57.51280488,58.29185366,59.09173171,59.88960976,60.6694878,61.42078049,62.1387561,62.82668293,63.48336585,64.10478049,64.67897561,65.19660976,65.65831707,66.06929268,66.44056098,66.78470732,67.11817073,67.45792683,67.81980488,68.21426829,68.65214634,69.14029268,69.67014634,70.22973171,70.80856098,71.39285366,71.96785366,72.5202439,73.03812195,73.51346341,73.94107317,74.3202439,74.66065854,74.97014634,75.25514634,75.52014634
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,61.81278049,62.17668293,62.54419512,62.9142439,63.28126829,63.63417073,63.95841463,64.24397561,64.48231707,64.67046341,64.80739024,64.89712195,64.95070732,64.97919512,64.98914634,64.98112195,64.94770732,64.89239024,64.82621951,64.76763415,64.75565854,64.8332439,65.02082927,65.31731707,65.70614634,66.14770732,66.58790244,66.97121951,67.25568293,67.42329268,67.46565854,67.39231707,67.24541463,67.06704878,66.88334146,66.72782927,66.62909756,66.59509756,66.63031707,66.73478049,66.89102439,67.07060976,67.2474878,67.40656098,67.54973171,67.70380488,67.90602439,68.18726829,68.5585122,69.0102439,69.51065854,70.01592683,70.47831707,70.86456098,71.16168293,71.37121951
Madagascar,MDG,39.97468293,40.4572439,40.93780488,41.41490244,41.89053659,42.36568293,42.84282927,43.32392683,43.80897561,44.2954878,44.78241463,45.26734146,45.74673171,46.21614634,46.67153659,47.11143902,47.53780488,47.94960976,48.34136585,48.70907317,49.0307561,49.28492683,49.46563415,49.58136585,49.65212195,49.71031707,49.79487805,49.94326829,50.18497561,50.53604878,51.00809756,51.5982439,52.28012195,53.02280488,53.80729268,54.61404878,55.427,56.2335122,57.02043902,57.77173171,58.47280488,59.11360976,59.69917073,60.2355122,60.72870732,61.18729268,61.62387805,62.05153659,62.48031707,62.9152439,63.35780488,63.80546341,64.24912195,64.6817561,65.10131707,65.50782927
Maldives,MDV,37.3137561,37.911,38.53973171,39.19590244,39.87202439,40.56507317,41.27007317,41.99007317,42.72509756,43.47470732,44.24097561,45.02543902,45.83112195,46.6595122,47.51,48.38702439,49.2944878,50.22973171,51.18517073,52.15226829,53.11302439,54.0485122,54.94831707,55.80595122,56.62282927,57.40821951,58.17687805,58.94914634,59.73753659,60.54819512,61.37843902,62.21821951,63.05541463,63.88370732,64.70465854,65.53246341,66.38563415,67.27426829,68.19965854,69.15292683,70.11946341,71.08185366,72.01365854,72.88821951,73.68563415,74.3787561,74.94673171,75.39302439,75.73070732,75.97653659,76.15690244,76.30631707,76.45743902,76.63595122,76.85587805,77.12026829
Middle East & North Africa,MEA,46.68765554,47.77602299,48.36430184,48.45492162,49.04840488,49.64254716,50.69666925,51.25237178,51.79596191,52.34590588,52.91756512,53.52577182,54.14717787,54.83928789,55.54007485,56.24378293,56.91472031,57.49698447,58.00713312,58.45288849,58.86796732,59.30124156,59.78902236,60.38170826,61.07226689,61.85194779,62.67429907,63.51442654,64.29821902,65.07328225,65.76490297,66.35960107,66.83561069,67.32544119,67.76336057,68.18652724,68.55985246,68.89219178,69.20656354,69.51205713,69.80253061,70.08638224,70.35184832,70.61312006,70.87790537,71.12919398,71.3849684,71.62518569,71.86372716,72.09286546,72.306228,72.50923435,72.71107939,72.92047395,73.12388055,73.32241546
Mexico,MEX,57.06563415,57.65614634,58.1802439,58.64290244,59.05558537,59.43370732,59.79321951,60.15153659,60.52309756,60.91936585,61.3502439,61.81917073,62.31765854,62.83782927,63.37426829,63.92014634,64.46860976,65.01282927,65.54592683,66.06302439,66.56021951,67.03704878,67.49592683,67.94078049,68.37202439,68.79260976,69.20343902,69.60741463,70.0064878,70.40158537,70.79573171,71.19097561,71.58582927,71.97782927,72.36385366,72.73978049,73.09890244,73.43714634,73.75141463,74.0392439,74.29973171,74.5334878,74.74470732,74.9375122,75.1154878,75.28209756,75.43978049,75.59043902,75.7375122,75.88346341,76.03385366,76.19019512,76.35358537,76.52307317,76.69917073,76.88136585
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.14146341,,,,,,,,,,,,67.50487805,65.23902439,,,,,,,,,,,,,,,
Middle income,MIC,47.92207841,48.45309581,49.06621836,49.78940205,50.6345359,51.56609351,52.53424976,53.4891599,54.38940205,55.20312656,55.94816679,56.61165908,57.20901983,57.79180174,58.35637634,58.87154082,59.38353015,59.86742023,60.3230759,60.72984451,61.11921996,61.48768959,61.84347969,62.15693797,62.4439008,62.76601739,63.11813837,63.40698322,63.68076715,63.93956475,64.18886695,64.42852284,64.61393176,64.78793192,65.02075224,65.28510665,65.59512916,65.92424935,66.22951727,66.50286324,66.79965891,67.10952004,67.40689043,67.71180415,68.03095985,68.33088635,68.66662559,68.9887853,69.28978248,69.60824126,69.89393032,70.18768581,70.44968286,70.70287366,70.92783423,71.13718238
"Macedonia, FYR",MKD,60.62280488,61.24939024,61.86046341,62.4595122,63.04946341,63.63173171,64.20473171,64.76397561,65.30246341,65.81470732,66.29278049,66.7312439,67.12568293,67.47370732,67.77541463,68.02485366,68.21909756,68.36363415,68.47146341,68.55856098,68.65043902,68.77360976,68.944,69.16904878,69.44663415,69.76365854,70.09495122,70.41295122,70.69763415,70.942,71.14763415,71.32565854,71.49473171,71.67092683,71.86031707,72.06729268,72.29521951,72.5354878,72.78158537,73.02560976,73.25631707,73.46053659,73.63295122,73.77168293,73.88114634,73.97117073,74.05846341,74.15817073,74.281,74.42982927,74.60409756,74.79587805,74.99085366,75.17970732,75.358,75.52431707
Mali,MLI,28.21160976,28.35873171,28.54846341,28.79639024,29.11104878,29.50192683,29.97097561,30.50563415,31.09378049,31.72641463,32.393,33.0815122,33.785,34.49446341,35.20541463,35.91985366,36.64229268,37.38073171,38.13419512,38.89821951,39.66334146,40.41914634,41.15460976,41.8587561,42.52502439,43.15129268,43.74046341,44.29843902,44.82314634,45.30860976,45.73185366,46.0614878,46.29012195,46.42936585,46.5037561,46.55634146,46.64060976,46.80497561,47.08492683,47.49739024,48.05234146,48.7417561,49.52460976,50.35690244,51.20809756,52.04070732,52.82126829,53.53429268,54.17431707,54.73629268,55.2297561,55.67463415,56.10243902,56.53612195,56.98670732,57.45770732
Malta,MLT,68.59529268,68.8872439,69.1737561,69.45526829,69.73319512,70.00753659,70.27929268,70.547,70.81168293,71.07285366,71.33,71.58463415,71.83626829,72.08487805,72.3304878,72.57358537,72.81468293,73.0527561,73.28882927,73.52239024,73.75343902,73.9814878,74.20753659,74.43056098,74.65109756,74.86912195,75.08563415,75.30014634,75.51317073,75.72517073,75.93568293,76.14468293,76.35165854,76.55614634,76.75812195,77.14146341,77.14146341,77.5902439,77.38780488,77.3,78.2,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,81.94634146,81.94634146
Myanmar,MMR,42.73639024,43.40253659,44.15136585,45.00390244,45.95509756,46.96639024,47.97668293,48.91636585,49.73585366,50.41863415,50.96768293,51.40956098,51.79385366,52.16263415,52.53541463,52.92421951,53.32907317,53.73843902,54.14329268,54.54465854,54.9415122,55.33439024,55.72326829,56.10714634,56.48753659,56.86392683,57.23680488,57.60617073,57.97302439,58.33585366,58.69417073,59.0484878,59.39631707,59.73917073,60.07704878,60.41143902,60.74590244,61.07990244,61.41443902,61.74897561,62.07702439,62.39402439,62.696,62.98287805,63.25763415,63.52919512,63.81097561,64.1104878,64.4302439,64.76478049,65.10417073,65.4305122,65.72895122,65.9884878,66.20721951,66.38563415
